"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-09-14","2.68",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"100",",,W","75",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-09-15","2.68",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"98",",,W","73",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-09-16","3.58",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"101",",,W","76",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-09-17","3.36",",,W","0.00","T,,W,2400","0.0",",,W","0.0",",,W",,,"92",",,W","76",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-09-18","2.91",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"101",",,W","74",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-09-19","3.13",",,W","0.34",",,W,2400","0.0",",,W","0.0",",,W",,,"101",",,W","77",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W"
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-09-20","8.95",",,W","0.00","T,,W,2400","0.0",",,W","0.0",",,W",,,"100",",,W","78",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-09-21","8.50",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"99",",,W","79",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-09-22","5.59",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"100",",,W","77",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-09-23","4.92",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"100",",,W","78",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-09-24","5.59",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"98",",,W","78",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-09-25","4.70",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"100",",,W","75",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-09-26","4.70",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"98",",,W","75",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-09-27","4.92",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"99",",,W","75",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-09-28","7.61",",,W","0.00","T,,W,2400","0.0",",,W","0.0",",,W",,,"96",",,W","79",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-09-29","6.93",",,W","0.09",",,W,2400","0.0",",,W","0.0",",,W",,,"98",",,W","77",",,W","    1",",,W",,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-09-30","7.38",",,W","0.02",",,W,2400","0.0",",,W","0.0",",,W",,,"99",",,W","80",",,W","    1",",,W",,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-10-01","7.61",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"99",",,W","78",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-10-02","6.04",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"98",",,W","77",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-10-03","3.80",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"97",",,W","75",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-10-04","2.91",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"96",",,W","75",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-10-05","1.79",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"97",",,W","72",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-10-06","3.36",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"99",",,W","72",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-10-07","6.04",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"85",",,W","68",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-10-08","2.46",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"87",",,W","63",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-10-09","6.26",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"96",",,W","69",",,W",,,,,,,,,,,,,"    1",",,W"
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-10-10","8.50",",,W","0.00","T,,W,2400","0.0",",,W","0.0",",,W",,,"99",",,W","78",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-10-11","9.17",",,W","0.48",",,W,2400","0.0",",,W","0.0",",,W",,,"82",",,W","47",",,W","    1",",,W",,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-10-12","4.03",",,W","0.01",",,W,2400","0.0",",,W","0.0",",,W",,,"65",",,W","54",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-10-13","2.01",",,W","0.01",",,W,2400","0.0",",,W","0.0",",,W",,,"82",",,W","56",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-10-14","1.79",",,W","0.00","T,,W,2400","0.0",",,W","0.0",",,W",,,"89",",,W","71",",,W",,,,,,,,,,,,,"    1",",,W"
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-10-15","2.46",",,W","1.09",",,W,2400","0.0",",,W","0.0",",,W",,,"96",",,W","74",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-10-16","6.04",",,W","0.04",",,W,2400","0.0",",,W","0.0",",,W",,,"76",",,W","56",",,W",,,,,"    1",",,W",,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-10-17","1.79",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"77",",,W","54",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-10-18","2.68",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"85",",,W","51",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-10-19","1.79",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"96",",,W","66",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-10-20","4.47",",,W","0.00","T,,W,2400","0.0",",,W","0.0",",,W",,,"95",",,W","65",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-10-21","5.82",",,W","0.25",",,W,2400","0.0",",,W","0.0",",,W",,,"82",",,W","63",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-10-22","2.46",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"83",",,W","50",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-10-23","5.82",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"87",",,W","54",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-10-24","6.04",",,W","2.06",",,W,2400","0.0",",,W","0.0",",,W",,,"86",",,W","49",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-10-25","9.40",",,W","0.11",",,W,2400","0.0",",,W","0.0",",,W",,,"59",",,W","44",",,W","    1",",,W",,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-10-26","3.58",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"74",",,W","46",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-10-27","3.58",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"83",",,W","45",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-10-28","2.68",",,W","0.02",",,W,2400","0.0",",,W","0.0",",,W",,,"82",",,W","57",",,W","    1",",,W",,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-10-29","5.37",",,W","0.08",",,W,2400","0.0",",,W","0.0",",,W",,,"57",",,W","49",",,W","    1",",,W",,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-10-30","8.95",",,W","0.04",",,W,2400","0.0",",,W","0.0",",,W",,,"49",",,W","41",",,W","    1",",,W",,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-10-31","6.26",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"57",",,W","34",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-11-01","1.57",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"64",",,W","31",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-11-02","2.24",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"71",",,W","40",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-11-03","3.58",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"74",",,W","41",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-11-04","2.46",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"83",",,W","54",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-11-05","1.34",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"83",",,W","63",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-11-06","5.59",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"85",",,W","68",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-11-07","6.49",",,W","0.11",",,W,2400","0.0",",,W","0.0",",,W",,,"68",",,W","44",",,W","    1",",,W",,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-11-08","4.92",",,W","0.13",",,W,2400","0.0",",,W","0.0",",,W",,,"50",",,W","44",",,W","    1",",,W",,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-11-09","1.12",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"70",",,W","43",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-11-10","2.91",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"76",",,W","49",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-11-11","8.28",",,W","0.12",",,W,2400","0.0",",,W","0.0",",,W",,,"75",",,W","33",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-11-12","7.38",",,W","0.00","T,,W,2400","0.0",",,W","0.0",",,W",,,"47",",,W","31",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-11-13","2.01",",,W","0.00","T,,W,2400","0.0",",,W","0.0",",,W",,,"42",",,W","30",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-11-14","2.24",",,W","0.10",",,W,2400","0.0",",,W","0.0",",,W",,,"45",",,W","37",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-11-15","2.01",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"65",",,W","38",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-11-16","1.12",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"66",",,W","35",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-11-17","1.12",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"72",",,W","42",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-11-18","2.01",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"75",",,W","48",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-11-19","3.80",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"80",",,W","45",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-11-20","7.83",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"84",",,W","64",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-11-21","6.04",",,W","0.00","T,,W,2400","0.0",",,W","0.0",",,W",,,"81",",,W","69",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-11-22","4.92",",,W","0.00","T,,W,2400","0.0",",,W","0.0",",,W",,,"74",",,W","47",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-11-23","2.01",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"72",",,W","41",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-11-24","1.34",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"75",",,W","41",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-11-25","3.36",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"88",",,W","51",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-11-26","3.58",",,W","0.00","T,,W,2400","0.0",",,W","0.0",",,W",,,"74",",,W","66",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-11-27","7.61",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"70",",,W","52",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-11-28","3.58",",,W","0.03",",,W,2400","0.0",",,W","0.0",",,W",,,"55",",,W","49",",,W","    1",",,W",,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-11-29","2.91",",,W","0.17",",,W,2400","0.0",",,W","0.0",",,W",,,"74",",,W","52",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-11-30","5.82",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"87",",,W","61",",,W","    1",",,W",,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-12-01","6.49",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"67",",,W","48",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-12-02","3.80",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"67",",,W","43",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-12-03","2.91",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"75",",,W","39",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-12-04","3.36",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"75",",,W","52",",,W","    1",",,W",,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-12-05","2.46",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"75",",,W","51",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-12-06","6.71",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"75",",,W","54",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-12-07","1.57",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"70",",,W","46",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-12-08","4.25",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"75",",,W","49",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-12-09","5.14",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"83",",,W","57",",,W",,,,,,,,,,,,,"    1",",,W"
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-12-10","6.04",",,W","0.37",",,W,2400","0.0",",,W","0.0",",,W",,,"57",",,W","38",",,W","    1",",,W",,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-12-11","2.24",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"58",",,W","36",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-12-12","1.79",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"63",",,W","35",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-12-13","1.79",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"78",",,W","41",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-12-14","2.91",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"77",",,W","43",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-12-15","3.80",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"81",",,W","50",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-12-16","8.50",",,W","0.00","T,,W,2400","0.0",",,W","0.0",",,W",,,"70",",,W","41",",,W",,,,,,,,,,,,,"    1",",,W"
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-12-17","7.38",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"56",",,W","35",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-12-18","2.68",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"61",",,W","34",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-12-19","2.68",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"62",",,W","30",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-12-20","1.79",",,W","0.39",",,W,2400","0.0",",,W","0.0",",,W",,,"52",",,W","47",",,W","    1",",,W",,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-12-21","2.01",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"62",",,W","41",",,W","    1",",,W",,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-12-22","1.12",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"61",",,W","39",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-12-23","0.89",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"70",",,W","36",",,W","    1",",,W",,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-12-24","2.01",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"72",",,W","37",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-12-25","1.12",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"69",",,W","48",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-12-26","0.45",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"68",",,W","54",",,W","    1",",,W",,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-12-27","3.36",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"68",",,W","54",",,W","    1",",,W",,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-12-28","4.92",",,W","0.07",",,W,2400","0.0",",,W","0.0",",,W",,,"72",",,W","53",",,W","    1",",,W",,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-12-29","5.82",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"66",",,W","46",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-12-30","3.13",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"62",",,W","39",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2019-12-31","2.46",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"62",",,W","37",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2020-01-01","3.58",",,W","0.00","T,,W,2400","0.0",",,W","0.0",",,W",,,"58",",,W","50",",,W","    1",",,W",,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2020-01-02","2.91",",,W","0.00","T,,W,2400","0.0",",,W","0.0",",,W",,,"60",",,W","49",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2020-01-03","6.71",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"66",",,W","49",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2020-01-04","4.25",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"73",",,W","44",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2020-01-05","2.68",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"76",",,W","45",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2020-01-06","3.80",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"76",",,W","42",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2020-01-07","2.68",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"69",",,W","43",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2020-01-08","5.14",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W",,,"71",",,W","37",",,W",,,,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2020-01-09","7.16",",,W","0.00","T,,W,2400","0.0",",,W","0.0",",,W",,,"78",",,W","62",",,W","    1",",,W",,,,,,,,,,,,
"USW00013958","AUSTIN CAMP MABRY, TX US","30.3208","-97.7604","204.2","2020-01-10","10.51",",,W","0.74",",,W,2400","0.0",",,W","0.0",",,W",,,"77",",,W","57",",,W",,,,,"    1",",,W",,,,,,,,
